page_url,page_title,data_key,data_value,created_at,original_url,keyword
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.682805,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.680368,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,37/2024-25,2025-11-17 06:10:02.679057,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.677811,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.676591,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,08/2025-26,2025-11-17 06:10:02.6754,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.67293,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.671625,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,114/2024-25,2025-11-17 06:10:02.67034,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.668909,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,67/2024-25,2025-11-17 06:10:02.667164,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.664772,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.661436,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.660082,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.658691,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.657379,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.655995,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.654555,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.653105,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,07/2024-25,2025-11-17 06:10:02.651568,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.647677,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.644812,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.64215,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.640799,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.639431,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.638003,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.636504,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.634998,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.633262,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.631144,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.628148,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.626776,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.62546,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.62411,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.622659,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.621169,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.619546,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.61779,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,07/2024-25,2025-11-17 06:10:02.615848,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.613754,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.611185,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.610003,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.608839,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.607636,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.606441,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.605191,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.603926,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.602521,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.600838,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.598506,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.596467,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.595103,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.593728,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.592308,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.590952,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.589455,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.588015,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.586422,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.584831,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.582792,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.580281,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.57888,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.577451,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.576067,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.57465,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.573227,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.571767,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.570449,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.569016,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.567281,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.564938,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.562425,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.561145,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.559829,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.558372,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.5493,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.545431,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.544134,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.542764,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.541236,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.539892,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.538474,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,2/2025-26,2025-11-17 06:10:02.535549,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.533299,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.530694,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.529111,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.526307,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,04-02-2020,2025-11-17 06:10:02.517033,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,04/02/2020,2025-11-17 06:10:02.514147,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2020-21,2025-11-17 06:10:02.512594,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Post,of Deputy Director,2025-11-17 06:10:02.51018,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,29 November 2020,2025-11-17 06:10:02.506531,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,22.01.2021,2025-11-17 06:10:02.50242,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2020-21,2025-11-17 06:10:02.500524,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Post,of Mamlatdar,2025-11-17 06:10:02.492773,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2018-19,2025-11-17 06:10:02.486464,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,4/2018-19,2025-11-17 06:10:02.484748,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,31-08-2023,2025-11-17 06:10:02.47539,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,31.01.2024,2025-11-17 06:10:02.471229,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.469597,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.46773,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,09-08-2024,2025-11-17 06:10:02.459153,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,05-08-2024,2025-11-17 06:10:02.457595,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,30-11-2024,2025-11-17 06:10:02.447783,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,26-11-2024,2025-11-17 06:10:02.445925,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.441738,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,82/2024-25,2025-11-17 06:10:02.440122,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,18-01-2025,2025-11-17 06:10:02.433164,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.428727,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,55,2025-11-17 06:10:02.427452,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.424667,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,51,2025-11-17 06:10:02.422973,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.421305,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,51/2024-25,2025-11-17 06:10:02.418998,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,18-01-2025,2025-11-17 06:10:02.411986,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,23/02/2025,2025-11-17 06:10:02.407858,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.406382,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.400358,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.397027,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,68/2024-25,2025-11-17 06:10:02.395687,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,24-01-2025,2025-11-17 06:10:02.39184,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.378579,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,156/2024-25,2025-11-17 06:10:02.377313,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2023-24,2025-11-17 06:10:02.369,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,42-2023-24,2025-11-17 06:10:02.36633,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2022-23,2025-11-17 06:10:02.363743,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,20-2022-23,2025-11-17 06:10:02.362241,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,16-03-2025,2025-11-17 06:10:02.352203,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,23-02-2025,2025-11-17 06:10:02.349777,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,19-01-2025,2025-11-17 06:10:02.346752,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,12-01-2025,2025-11-17 06:10:02.345348,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,19-05-2025,2025-11-17 06:10:02.340957,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.33483,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.329509,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,27-04-2025,2025-11-17 06:10:02.327138,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,27-04-2025,2025-11-17 06:10:02.325897,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,25-04-2025,2025-11-17 06:10:02.324611,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,17-04-2025,2025-11-17 06:10:02.323284,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.319104,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,122/2024-25,2025-11-17 06:10:02.316603,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.313689,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,121/2024-25,2025-11-17 06:10:02.312228,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,04-06-2025,2025-11-17 06:10:02.30773,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,21-06-2025,2025-11-17 06:10:02.299458,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,02-09-2025,2025-11-17 06:10:02.294035,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.289865,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.288178,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.2859,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,48/2024-25,2025-11-17 06:10:02.283102,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,01-10-2025,2025-11-17 06:10:02.276323,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,17.10.2025,2025-11-17 06:10:02.274982,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,03.10.2025,2025-11-17 06:10:02.273275,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.271685,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,19/2025-26,2025-11-17 06:10:02.269174,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,13-10-2025,2025-11-17 06:10:02.262188,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.260884,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.259584,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,14-10-2025,2025-11-17 06:10:02.255109,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.252877,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.250304,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,77/2024-25,2025-11-17 06:10:02.246675,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.243791,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,51/2024-25,2025-11-17 06:10:02.242312,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,16-10-2025,2025-11-17 06:10:02.236928,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.235006,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,114/2024-25,2025-11-17 06:10:02.232154,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,17-10-2025,2025-11-17 06:10:02.227377,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.226093,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.22479,https://gpsc.gujarat.gov.in/default.aspx,exam
